DATASET_GRADIENT
#In gradient datasets, each ID is associated to a single numeric value which is converted to a colored box based on the gradient defined.

#lines starting with a hash are comments and ignored during parsing

#=================================================================#
#                    MANDATORY SETTINGS                           #
#=================================================================#
#select the separator which is used to delimit the data below (TAB,SPACE or COMMA).This separator must be used throught this file (except in the SEPARATOR line, which uses space).
SEPARATOR TAB
#SEPARATOR SPACE
#SEPARATOR COMMA

#label is used in the legend table (can be changed later)
DATASET_LABEL	Completness
GCA_005799205.1	73.8083106884058
GCA_005799265.1	84.24054574275362
GCA_005799465.1	80.92447916666667
GCA_005799475.1	78.05989583333334
GCA_005799495.1	82.55208333333333
GCA_005799545.1	78.34635416666667
GCA_005799575.1	78.3203125
GCA_005799655.1	42.58095561594203
GCA_005799675.1	26.22395833333333
GCA_005799705.1	23.56770833333333
GCA_005799835.1	47.14249320652174
GCA_005799845.1	0.5859375
GCA_005799885.1	34.63541666666667
GCA_005799905.1	64.64985280797102
GCA_005800045.1	22.67351675724637
GCA_005800225.1	81.18489583333333
GCA_005800415.1	56.38020833333333
GCA_005800635.1	74.98414855072464
GCA_005800905.1	90.55989583333334
GCA_005800985.1	16.11328125
GCA_005801125.1	0.09765625
GCA_005801395.1	55.65075860507247
GCA_005801465.1	94.7265625
GCA_005801495.1	74.0234375
GCA_005803845.1	39.921875
GCA_005804005.1	47.05729166666666
GCA_005804045.1	62.6953125
GCA_005804055.1	77.39328577898551
GCA_005804145.1	16.263020833333332
GCA_005804465.1	78.84114583333333
GCA_005804485.1	55.6640625
GCA_005804605.1	78.67838541666667
GCA_005804745.1	93.61979166666666
GCA_005804975.1	0.390625
GCA_005805125.1	78.15755208333333
GCA_005805155.1	80.40364583333334
GCA_005805195.1	79.17346014492755
GCA_005805245.1	27.4609375
GCA_005805325.1	1.953125
GCA_005805345.1	69.42085597826086
GCA_005808425.1	50.78974184782609
GCA_005808465.1	85.28362771739131
GCA_005808565.1	55.52394701086957
GCA_005808665.1	95.1171875
GCA_005808685.1	78.11197916666667
GCA_005808715.1	74.88819067028986
GCA_005809115.1	67.38083106884059
GCA_005809225.1	74.44802989130434
GCA_005887905.1	67.07399230072464
GCA_006969385.1	93.68489583333331
GCA_007118035.1	66.68365036231884
GCA_007119405.1	56.21744791666666
GCA_007119795.1	57.55208333333334
GCA_007121535.1	95.8984375
GCA_007121565.1	70.35495923913044
GCA_007122045.1	70.00651041666667
GCA_007122275.1	88.046875
GCA_007122795.1	52.02473958333334
GCA_007124075.1	82.90534420289855
GCA_007124345.1	70.234375
GCA_007124535.1	81.66015625
GCA_007124655.1	94.7265625
GCA_007125255.1	55.95420063405797
GCA_007125385.1	72.23307291666666
GCA_007125615.1	57.1088088768116
GCA_007126245.1	66.4155910326087
GCA_007127095.1	95.3125
GCA_007127275.1	58.30814085144928
GCA_007127285.1	72.92317708333333
GCA_007127495.1	77.79919610507247
GCA_007127615.1	69.23828125
GCA_007128795.1	51.56108469202898
GCA_007129635.1	68.48816802536231
GCA_007129865.1	65.91513813405797
GCA_007130385.1	75.46308876811594
GCA_007131555.1	76.39690896739131
GCA_007131925.1	89.32291666666669
GCA_007132045.1	56.49909420289855
GCA_007133715.1	78.13066123188406
GCA_007135285.1	65.88513360507247
GCA_007135295.1	65.81889719202898
GCA_007135515.1	57.84363677536232
GCA_007135525.1	94.46614583333331
GCA_007135695.1	52.01398324275362
GCA_007135925.1	75.63122735507247
GCA_007280255.1	89.39934329710145
GCA_007281315.1	38.2034080615942
GCA_007618135.1	98.2421875
GCA_007618145.1	84.5703125
GCA_007618155.1	98.4375
GCA_007693455.1	87.53255208333331
GCA_007693725.1	79.8828125
GCA_007693765.1	84.53776041666667
GCA_007693785.1	84.63541666666667
GCA_007693845.1	81.57552083333333
GCA_007693965.1	89.51822916666669
GCA_007694185.1	97.8515625
GCA_007694925.1	78.05989583333334
GCA_007695205.1	95.1171875
GCA_007695355.1	88.76953125
GCA_007741475.1	99.21875
GCA_007741495.1	99.0234375
GCA_007741515.1	97.55859375
GCA_007741535.1	99.0234375
GCA_007741555.1	98.4375
GCA_007743815.1	97.75390625
GCA_007744075.1	99.4140625
GCA_007744255.1	97.91666666666669
GCA_007744515.1	98.66536458333331
GCA_007744675.1	99.0234375
GCA_007744975.1	99.0234375
GCA_007745175.1	98.046875
GCA_007745435.1	98.66536458333331
GCA_007745635.1	98.6328125
GCA_007745835.1	97.36328125
GCA_007746075.1	97.75390625
GCA_007746295.1	99.4140625
GCA_007746535.1	99.4140625
GCA_007746795.1	99.4140625
GCA_007747015.1	99.4140625
GCA_007747215.1	98.20963541666669
GCA_007747445.1	96.09375
GCA_007747655.1	99.4140625
GCA_007747795.1	99.4140625
GCA_007747995.1	99.0234375
GCA_007748015.1	99.4140625
GCA_007748035.1	97.16796875
GCA_007748055.1	98.2421875
GCA_007748075.1	95.8984375
GCA_007748095.1	87.3046875
GCA_007748115.1	98.69791666666669
GCA_007748135.1	99.4140625
GCA_007748155.1	99.4140625
GCA_007748175.1	99.4140625
GCA_007748195.1	99.4140625
GCA_007750395.1	99.0234375
GCA_007750655.1	86.71875
GCA_007750855.1	97.36328125
GCA_007751035.1	99.28385416666669
GCA_007751255.1	87.3046875
GCA_007751475.1	86.00260416666669
GCA_007751715.1	99.21875
GCA_007751945.1	99.4140625
GCA_007752135.1	98.61582880434784
GCA_007752345.1	99.4140625
GCA_007752535.1	98.6328125
GCA_007752755.1	99.21875
GCA_007752935.1	99.08854166666669
GCA_007753095.1	99.21875
GCA_007753265.1	96.97265625
GCA_007753455.1	96.97265625
GCA_007753675.1	99.4140625
GCA_007753915.1	89.77864583333331
GCA_007754155.1	99.21875
GCA_007754425.1	99.4140625
GCA_007859715.1	98.6328125
GCA_007859735.1	98.11197916666669
GCA_007859745.1	89.0625
GCA_007859755.1	99.4140625
GCA_007859765.1	97.23307291666669
GCA_007859815.1	97.36328125
GCA_007859835.1	99.0234375
GCA_007859855.1	98.6328125
GCA_007859865.1	98.71348505434784
GCA_007859875.1	99.08854166666669
GCA_007859915.1	99.4140625
GCA_007859935.1	97.23307291666669
GCA_007859945.1	97.75390625
GCA_007859955.1	96.97265625
GCA_007859995.1	74.25130208333333
GCA_007860005.1	98.2421875
GCA_007860015.1	97.75390625
GCA_007860045.1	99.4140625
GCA_007860075.1	99.0234375
GCA_007860095.1	99.0234375
GCA_007860105.1	99.20176630434784
GCA_007860125.1	99.0234375
GCA_007860135.1	98.6328125
GCA_007860175.1	99.0234375
GCA_007860185.1	99.0234375
GCA_007860215.1	99.08854166666669
GCA_007922685.1	32.81957653985507
GCA_008035925.1	99.4140625
GCA_008065095.1	96.64713541666669
GCA_008065115.1	97.75390625
GCA_008065135.1	99.0234375
GCA_008080545.1	59.73307291666667
GCA_008080965.1	40.96184329710145
GCA_008087625.1	97.8515625
GCA_008087665.1	95.57291666666669
GCA_008254045.1	97.23307291666669
GCA_008298035.1	99.4140625
GCA_008312935.1	99.4140625
GCA_008329715.1	99.4140625
GCA_008363155.1	91.47135416666666
GCA_008363395.1	99.00645380434784
GCA_008363445.1	97.0703125
GCA_008374075.1	98.6328125
GCA_008501815.1	98.6328125
GCA_008501825.1	87.04427083333331
GCA_008629675.1	99.4140625
GCA_008636105.1	95.1171875
GCA_008933285.1	61.71450407608696
GCA_008933925.1	89.73307291666669
GCA_009002475.1	68.22916666666667
GCA_009177065.1	98.6328125
GCA_009177095.1	97.75390625
GCA_009618275.1	99.0234375
GCA_009691705.1	79.13411458333333
GCA_009691715.1	76.5625
GCA_009691725.1	78.84114583333333
GCA_009691765.1	77.05078125
GCA_009691785.1	82.12749094202898
GCA_009691805.1	81.00260416666667
GCA_009691815.1	75.5859375
GCA_009691845.1	93.61979166666669
GCA_009691855.1	81.640625
GCA_009691875.1	92.25260416666669
GCA_009691905.1	89.6484375
GCA_009691915.1	83.91927083333333
GCA_009691925.1	67.08984375
GCA_009691935.1	82.6171875
GCA_009691945.1	58.85416666666666
GCA_009692005.1	97.20052083333334
GCA_009692015.1	72.52604166666667
GCA_009692045.1	83.91927083333333
GCA_009692065.1	91.66666666666669
GCA_009697105.1	90.86843297101449
GCA_900113665.1	98.30729166666669
GCA_900129635.1	98.6328125
GCA_900232105.1	99.0234375
GCA_900232175.1	99.4140625
GCA_900317365.1	89.35546875
GCA_900318195.1	88.03640172101449
GCA_900321495.1	77.56453804347827
GCA_900696425.1	88.60677083333331
GCA_900696465.1	91.73177083333331
GCA_900696475.1	98.6328125
GCA_900696525.1	84.9609375
GCA_900696535.1	87.109375
GCA_900696545.1	84.83072916666667
GCA_900696655.1	98.2421875
GCA_900696675.1	99.0234375
GCA_900696685.1	86.70572916666669
GCA_902515125.1	58.0570652173913
GCA_902521645.1	39.90885416666667
GCA_902523155.1	35.49479166666667
GCA_902523785.1	11.510416666666668
GCA_902565825.1	62.43489583333333
GCA_902566065.1	83.40551403985508
GCA_902572315.1	44.98697916666666
GCA_902579835.1	0.48828125
GCA_902582415.1	16.651098278985508
GCA_902585155.1	25.0
GCA_902585535.1	27.1484375
GCA_902589805.1	11.256510416666664
GCA_902607325.1	32.8125
GCA_902608785.1	14.18280117753623
GCA_902626275.1	27.65625
GCA_902629495.1	51.88377490942029
GCA_902630355.1	72.7751358695652
GCA_000019665.1	99.18367346938776
GCA_000019965.1	99.3877551020408
GCA_000020225.1	100.0
GCA_000025905.1	99.79591836734693
GCA_000155695.1	100.0
GCA_000171235.2	95.71428571428572
GCA_000172155.1	100.0
GCA_000172555.1	99.59183673469387
GCA_000173075.1	97.95918367346937
GCA_000242935.3	99.79591836734693
GCA_000243495.3	99.79591836734693
GCA_000264585.3	26.12244897959184
GCA_000264605.3	59.10204081632654
GCA_000264625.3	43.673469387755105
GCA_000264645.3	81.22448979591837
GCA_000285795.3	50.51948051948053
GCA_000297415.1	99.18367346938776
GCA_000371985.1	25.40136054421768
GCA_000378105.1	99.79591836734693
GCA_000379365.1	98.36734693877553
GCA_000382665.1	37.95918367346939
GCA_000382685.1	34.87528344671201
GCA_000383715.1	74.48979591836735
GCA_000383735.1	62.884353741496604
GCA_000383755.1	51.33786848072561
GCA_000385235.1	0.4081632653061225
GCA_000385255.1	1.2244897959183674
GCA_000385275.1	22.7891156462585
GCA_000385295.1	31.08843537414966
GCA_000385315.1	3.4693877551020407
GCA_000428305.2	62.34920634920636
GCA_000436395.1	99.2607709750567
GCA_000437075.1	99.54648526077095
GCA_000438015.1	92.28571428571428
GCA_000526255.1	98.77551020408166
GCA_000723745.2	98.9795918367347
GCA_000739615.1	99.51020408163264
GCA_000739635.1	100.0
GCA_000739655.1	99.18367346938776
GCA_000817245.1	97.55102040816328
GCA_000953475.1	99.18367346938776
GCA_000972765.1	98.16326530612244
GCA_000980515.1	93.60544217687077
GCA_001313125.1	88.63945578231292
GCA_001318295.1	81.63265306122447
GCA_001438005.1	82.5374149659864
GCA_001439385.1	80.99154813440528
GCA_001439425.1	73.38775510204081
GCA_001439535.1	96.53061224489795
GCA_001464505.1	90.55246340960626
GCA_001578645.1	99.59183673469387
GCA_001580015.1	96.32653061224491
GCA_001580045.1	97.14285714285714
GCA_001580195.1	99.59183673469387
GCA_001604565.1	94.10430839002268
GCA_001604585.1	95.71428571428572
GCA_001604605.1	49.86394557823129
GCA_001604625.1	49.45578231292518
GCA_001604645.1	61.43310657596372
GCA_001613545.1	99.59183673469387
GCA_001644255.1	9.78231292517007
GCA_001644365.1	26.221397649969077
GCA_001644495.1	15.275200989486704
GCA_001647615.1	99.59183673469387
GCA_001650175.1	97.14285714285714
GCA_001653815.2	94.08163265306122
GCA_001653825.2	93.5374149659864
GCA_001683795.1	93.87755102040815
GCA_001688765.2	100.0
GCA_001725055.1	3.5683364254792833
GCA_001746835.1	98.16326530612244
GCA_001830205.1	76.25850340136056
GCA_001831055.1	52.73386930529788
GCA_001831095.1	64.35374149659863
GCA_001831115.1	52.66666666666667
GCA_001831125.1	82.5374149659864
GCA_001872735.1	90.40816326530613
GCA_001897195.1	95.71428571428572
GCA_001914475.1	73.87755102040815
GCA_001914485.1	77.82312925170066
GCA_001914855.1	36.652236652236645
GCA_001914875.1	50.06390434961863
GCA_001917295.1	99.59183673469387
GCA_001917305.1	94.28571428571428
GCA_001917935.1	31.532879818594107
GCA_001919485.1	71.33786848072562
GCA_001919725.1	26.031746031746035
GCA_001919755.1	77.34693877551021
GCA_001920175.1	73.87755102040815
GCA_001940945.1	91.42857142857143
GCA_002083885.1	48.28488971346114
GCA_002161325.1	100.0
GCA_002167265.1	82.24489795918367
GCA_002167605.1	86.12244897959185
GCA_002168015.1	83.06122448979592
GCA_002168145.2	92.35209235209234
GCA_002170085.1	69.91836734693878
GCA_002170435.1	77.5736961451247
GCA_002170475.2	95.71428571428572
GCA_002170515.2	77.2562358276644
GCA_002170545.1	77.32426303854875
GCA_002170655.2	47.823129251700685
GCA_002171045.1	57.755102040816325
GCA_002171405.1	75.37414965986395
GCA_002171765.1	81.87755102040815
GCA_002172115.1	58.49433106575963
GCA_002172255.1	69.721706864564
GCA_002172625.1	78.11791383219953
GCA_002201495.1	100.0
GCA_002255805.1	47.70480313337457
GCA_002256265.1	92.23129251700679
GCA_002279575.1	22.242011956297674
GCA_002279765.1	92.54875283446712
GCA_002280095.1	9.294990723562153
GCA_002288405.1	82.65306122448979
GCA_002288415.1	87.61904761904758
GCA_002288445.1	55.074829931972786
GCA_002288455.1	74.89795918367345
GCA_002290545.1	96.07709750566893
GCA_002290555.1	80.27210884353742
GCA_002290585.1	85.57823129251702
GCA_002290595.1	67.84126984126982
GCA_002290625.1	29.585652442795297
GCA_002291645.1	83.22284065141207
GCA_002291675.1	96.84807256235828
GCA_002292185.1	81.68707482993196
GCA_002292345.1	92.46938775510205
GCA_002293065.1	85.08843537414968
GCA_002293125.1	88.9795918367347
GCA_002293145.1	97.02947845804991
GCA_002297775.1	74.85260770975057
GCA_002298105.1	97.55102040816328
GCA_002298145.1	93.87755102040815
GCA_002298665.1	78.61224489795919
GCA_002298785.1	92.22222222222223
GCA_002299785.1	71.93898165326736
GCA_002303775.1	88.50340136054422
GCA_002304315.1	66.98412698412699
GCA_002304325.1	87.84580498866215
GCA_002304345.1	90.6122448979592
GCA_002304355.1	73.5374149659864
GCA_002304375.1	68.16326530612245
GCA_002304385.1	50.15873015873015
GCA_002304425.1	57.89115646258503
GCA_002304435.1	67.75510204081633
GCA_002304445.1	94.9515563801278
GCA_002304915.1	76.93877551020408
GCA_002305615.1	62.85714285714285
GCA_002306635.1	89.72789115646258
GCA_002306715.1	93.36734693877553
GCA_002306945.1	83.70068027210884
GCA_002306985.1	88.61142032570605
GCA_002307065.1	97.42403628117914
GCA_002308515.1	64.5578231292517
GCA_002308715.1	85.70583384869097
GCA_002308735.1	87.26530612244898
GCA_002309585.1	80.58956916099774
GCA_002309765.1	81.42857142857143
GCA_002309885.1	62.312925170068034
GCA_002310495.1	99.3877551020408
GCA_002313355.1	85.10204081632655
GCA_002313475.1	77.54648526077095
GCA_002313555.1	67.75510204081633
GCA_002313595.1	81.0204081632653
GCA_002313665.1	94.6575963718821
GCA_002315875.1	63.926406926406926
GCA_002316185.1	71.36507936507937
GCA_002317575.1	69.31581117295403
GCA_002321305.1	76.77551020408163
GCA_002321455.1	55.75963718820862
GCA_002322915.1	88.77551020408163
GCA_002323585.1	82.28571428571429
GCA_002323615.1	95.71428571428572
GCA_002323855.1	95.51020408163264
GCA_002323895.1	93.97031539888685
GCA_002323955.1	95.17006802721089
GCA_002323995.1	96.41723356009071
GCA_002334885.1	81.14285714285714
GCA_002336265.1	86.53061224489795
GCA_002336445.1	82.40651412079984
GCA_002336535.1	84.03834260977115
GCA_002336545.1	75.85034013605444
GCA_002336895.1	97.75510204081631
GCA_002338345.1	53.27643784786642
GCA_002338405.1	73.16099773242631
GCA_002341135.1	94.6938775510204
GCA_002342345.1	68.67037724180581
GCA_002343065.1	90.95691609977324
GCA_002343505.1	89.63265306122447
GCA_002344205.1	89.74149659863944
GCA_002344215.1	97.91383219954649
GCA_002344525.1	95.3061224489796
GCA_002344865.1	83.51020408163265
GCA_002346355.1	64.49804164089878
GCA_002346535.1	94.05895691609976
GCA_002346585.1	72.48979591836735
GCA_002346685.1	85.87301587301586
GCA_002346835.1	67.45804988662131
GCA_002347655.1	88.77551020408163
GCA_002348345.1	85.3922902494331
GCA_002348685.1	74.54648526077095
GCA_002350535.1	58.5462791177077
GCA_002351765.1	62.451041022469596
GCA_002358905.1	91.27396413110701
GCA_002359675.1	74.05895691609977
GCA_002359745.1	85.10204081632655
GCA_002362435.1	98.66213151927437
GCA_002363035.1	57.75056689342404
GCA_002363575.1	69.38775510204081
GCA_002364575.1	89.61657390228821
GCA_002364975.1	90.06802721088434
GCA_002364985.1	79.27643784786642
GCA_002366885.1	76.8843537414966
GCA_002367435.1	79.86085343228201
GCA_002367815.1	85.47309833024119
GCA_002369235.1	79.31519274376417
GCA_002371135.1	77.45578231292518
GCA_002371755.1	76.24407338693051
GCA_002373635.1	79.33786848072562
GCA_002373695.1	75.98639455782312
GCA_002376875.1	86.78004535147394
GCA_002380675.1	88.9795918367347
GCA_002382525.1	84.63945578231294
GCA_002383555.1	68.22737579880437
GCA_002383805.1	90.03401360544218
GCA_002385705.1	88.57142857142857
GCA_002386805.1	88.63265306122447
GCA_002386865.1	65.21088435374149
GCA_002386905.1	92.58956916099774
GCA_002387565.1	87.69160997732426
GCA_002388665.1	98.23129251700679
GCA_002389355.1	89.89795918367346
GCA_002390255.1	88.92743764172334
GCA_002390445.1	84.15460729746444
GCA_002390725.1	83.97505668934241
GCA_002392285.1	59.309008451865594
GCA_002392765.1	75.99092970521542
GCA_002392825.1	68.83446712018142
GCA_002395905.1	72.85034013605444
GCA_002396485.1	97.3560090702948
GCA_002396885.1	92.00453514739228
GCA_002397065.1	50.79365079365079
GCA_002400515.1	48.70748299319728
GCA_002404715.1	94.48979591836736
GCA_002405095.1	79.63265306122447
GCA_002405555.1	83.87755102040815
GCA_002412675.1	74.12327355184497
GCA_002414155.1	69.67264481550195
GCA_002420185.1	94.6938775510204
GCA_002420265.1	93.83219954648527
GCA_002420305.1	93.87342815914243
GCA_002420315.1	91.96371882086169
GCA_002422425.1	96.91609977324265
GCA_002422905.1	87.96371882086169
GCA_002423675.1	73.75345289631004
GCA_002428045.1	86.93877551020408
GCA_002428665.1	98.57142857142857
GCA_002429005.1	93.67346938775509
GCA_002429065.1	92.44897959183672
GCA_002429205.1	70.46464646464645
GCA_002430605.1	89.59183673469387
GCA_002433145.1	64.62585034013605
GCA_002433235.1	86.32653061224491
GCA_002436225.1	82.38095238095238
GCA_002436955.1	80.44897959183673
GCA_002437055.1	90.81632653061224
GCA_002437265.1	69.79138321995464
GCA_002437405.1	93.3061224489796
GCA_002437705.1	72.44444444444444
GCA_002438445.1	75.75510204081633
GCA_002439025.1	69.437641723356
GCA_002439835.1	79.26530612244899
GCA_002440145.1	71.48299319727892
GCA_002440275.1	65.00226757369613
GCA_002448475.1	81.83219954648526
GCA_002448655.1	55.87672644815503
GCA_002449065.1	64.80272108843536
GCA_002449695.1	73.76788291074006
GCA_002450215.1	61.061224489795926
GCA_002450395.1	86.92517006802721
GCA_002451515.1	76.9795918367347
GCA_002451635.1	71.26984126984128
GCA_002451935.1	64.34920634920636
GCA_002452055.1	65.22902494331065
GCA_002452515.1	91.56462585034014
GCA_002453165.1	86.50793650793649
GCA_002455175.1	80.58091115233971
GCA_002456915.1	65.10204081632654
GCA_002457235.1	63.46938775510204
GCA_002457635.1	86.53061224489795
GCA_002469895.1	95.81632653061224
GCA_002470485.1	79.64625850340136
GCA_002470605.1	88.77551020408163
GCA_002470805.1	88.93877551020408
GCA_002470925.1	90.6122448979592
GCA_002471255.1	79.59183673469387
GCA_002471305.1	86.40733869305298
GCA_002471335.1	97.55102040816328
GCA_002471485.1	80.4263038548753
GCA_002474325.1	84.26303854875283
GCA_002476465.1	78.56235827664398
GCA_002476575.1	72.22139764996908
GCA_002476705.1	75.26077097505669
GCA_002477515.1	76.80272108843538
GCA_002478035.1	79.63265306122447
GCA_002479245.1	76.99732014017728
GCA_002479935.1	89.82312925170069
GCA_002480015.1	93.22448979591834
GCA_002480375.1	91.97278911564622
GCA_002480625.1	88.43537414965985
GCA_002482965.1	94.65677179962894
GCA_002492685.1	99.70521541950113
GCA_002493465.1	99.79591836734693
GCA_002500665.1	97.14285714285714
GCA_002501065.1	96.19047619047619
GCA_002591725.1	68.68150896722325
GCA_002683815.1	88.59183673469387
GCA_002683995.1	77.26901669758813
GCA_002684575.1	79.13832199546484
GCA_002684915.1	89.18367346938776
GCA_002686085.1	97.14285714285714
GCA_002686755.1	88.16326530612245
GCA_002686835.1	90.0
GCA_002686885.1	93.26530612244898
GCA_002688865.1	63.43764172335601
GCA_002689045.1	75.94104308390023
GCA_002689065.1	56.90166975881261
GCA_002689105.1	27.682951968666263
GCA_002689335.1	66.12244897959185
GCA_002689665.1	70.40816326530613
GCA_002690565.1	92.09029066171922
GCA_002690655.1	84.6938775510204
GCA_002691505.1	77.12018140589569
GCA_002692535.1	85.90599876314161
GCA_002692605.1	83.63265306122447
GCA_002694035.1	93.67346938775509
GCA_002694885.1	93.46938775510205
GCA_002695495.1	94.28571428571428
GCA_002695645.1	90.40816326530613
GCA_002695655.1	87.14285714285714
GCA_002696885.1	54.6031746031746
GCA_002698785.1	98.36734693877553
GCA_002699035.1	67.75510204081633
GCA_002699065.1	64.69903112760257
GCA_002699365.1	93.87755102040815
GCA_002700245.1	52.267573696145114
GCA_002702485.1	53.43228200371057
GCA_002702495.1	74.37641723356009
GCA_002702515.1	45.941043083900226
GCA_002703145.1	54.88662131519275
GCA_002703365.1	49.93197278911564
GCA_002704415.1	54.68769325912185
GCA_002704545.1	46.78004535147392
GCA_002705125.1	80.27210884353741
GCA_002706305.1	79.60997732426304
GCA_002708005.1	65.52834467120182
GCA_002708885.1	90.90702947845806
GCA_002709205.1	88.1962481962482
GCA_002709265.1	47.414965986394556
GCA_002709395.1	83.42403628117913
GCA_002709915.1	93.28798185941042
GCA_002710335.1	53.01587301587301
GCA_002712205.1	56.734693877551024
GCA_002712905.1	50.272108843537424
GCA_002713165.1	58.49515563801277
GCA_002713685.1	54.28571428571429
GCA_002713695.1	97.95918367346937
GCA_002714145.1	66.27045969903115
GCA_002715825.1	88.16326530612245
GCA_002715965.1	95.71428571428572
GCA_002716045.1	95.71428571428572
GCA_002717045.1	88.9795918367347
GCA_002717975.1	54.08163265306123
GCA_002718175.1	87.48134405277261
GCA_002718935.1	62.83446712018141
GCA_002719595.1	59.08163265306123
GCA_002720035.1	49.34240362811792
GCA_002720355.1	56.23376623376624
GCA_002720825.1	72.10884353741497
GCA_002720915.1	52.00371057513914
GCA_002721375.1	84.40816326530613
GCA_002721695.1	88.21150278293136
GCA_002721705.1	87.55102040816327
GCA_002721895.1	91.0204081632653
GCA_002722335.1	94.16326530612244
GCA_002722545.1	82.0
GCA_002722675.1	67.75510204081633
GCA_002723015.1	95.71428571428572
GCA_002724235.1	76.66666666666666
GCA_002724285.1	50.90661719233147
GCA_002724455.1	60.13564213564214
GCA_002724615.1	55.64213564213565
GCA_002725575.1	50.123685837971564
GCA_002725655.1	55.714285714285715
GCA_002725705.1	54.67821067821069
GCA_002725805.1	75.00515357658216
GCA_002726435.1	61.043083900226755
GCA_002726915.1	95.71428571428572
GCA_002727915.1	62.44897959183673
GCA_002728225.1	47.90929705215419
GCA_002728775.1	57.95918367346939
GCA_002729275.1	94.86909915481344
GCA_002729295.1	80.15873015873015
GCA_002729455.1	91.11111111111113
GCA_002729725.1	96.93877551020408
GCA_002730975.1	92.04081632653063
GCA_002731855.1	58.32199546485261
GCA_002737055.1	45.51020408163265
GCA_002737085.1	46.75736961451247
GCA_002737185.1	60.34013605442178
GCA_002737205.1	60.204081632653065
GCA_002737235.1	67.32426303854875
GCA_002737275.1	70.40816326530613
GCA_002737515.1	58.84353741496599
GCA_002771405.1	89.59183673469387
GCA_002783885.1	87.95918367346937
GCA_002784415.1	90.40816326530613
GCA_002791315.1	90.81632653061224
GCA_002862135.1	93.88208616780048
GCA_002862925.1	85.85487528344672
GCA_002862945.1	95.91836734693878
GCA_002884915.1	100.0
GCA_002884975.1	100.0
GCA_002884995.1	100.0
GCA_002885015.1	100.0
GCA_002885025.1	100.0
GCA_002885055.1	100.0
GCA_002885075.1	100.0
GCA_002885095.1	100.0
GCA_002885105.1	90.6122448979592
GCA_002885135.1	92.24489795918369
GCA_002885155.1	100.0
GCA_002885165.1	100.0
GCA_002885195.1	100.0
GCA_002885215.1	100.0
GCA_002885235.1	100.0
GCA_002885255.1	100.0
GCA_002885265.1	99.59183673469387
GCA_002885295.1	100.0
GCA_002885315.1	100.0
GCA_002885335.1	100.0
GCA_002885355.1	100.0
GCA_002885375.1	100.0
GCA_002885395.1	100.0
GCA_002885415.1	100.0
GCA_002885425.1	100.0
GCA_002885455.1	100.0
GCA_002885465.1	100.0
GCA_002885475.1	96.73469387755102
GCA_002885515.1	100.0
GCA_002885535.1	100.0
GCA_002885555.1	100.0
GCA_002885575.1	100.0
GCA_002885595.1	100.0
GCA_002885615.1	100.0
GCA_002885625.1	99.59183673469387
GCA_002885655.1	100.0
GCA_002885675.1	100.0
GCA_002885695.1	100.0
GCA_002885715.1	100.0
GCA_002922725.1	77.69160997732426
GCA_002954445.1	99.10204081632654
GCA_003054655.1	99.59183673469387
GCA_003054665.1	99.18367346938776
GCA_003054695.1	98.36734693877553
GCA_003054705.1	99.18367346938776
GCA_003096195.1	94.31663574520715
GCA_003131385.1	93.42403628117913
GCA_003131405.1	86.87899402185116
GCA_003131445.1	94.48979591836736
GCA_003131465.1	92.6530612244898
GCA_003131485.1	94.01360544217688
GCA_003131765.1	89.94021851164707
GCA_003132245.1	75.002886002886
GCA_003133585.1	79.62626262626263
GCA_003133815.1	80.3174603174603
GCA_003134015.1	95.91836734693878
GCA_003134155.1	95.51020408163264
GCA_003134375.1	94.89795918367346
GCA_003134735.1	95.10204081632654
GCA_003134765.1	90.20408163265307
GCA_003134785.1	95.10204081632654
GCA_003134955.1	79.53246753246752
GCA_003135375.1	82.44897959183673
GCA_003135535.1	66.91609977324265
GCA_003135675.1	75.88806431663575
GCA_003135735.1	92.58503401360544
GCA_003135835.1	67.93568336425479
GCA_003136515.1	84.03916718202433
GCA_003136755.1	71.2471655328798
GCA_003136875.1	89.60997732426304
GCA_003138255.1	96.53061224489795
GCA_003138485.1	93.87755102040815
GCA_003138605.1	95.6338899196042
GCA_003138755.1	96.73469387755102
GCA_003139035.1	90.81632653061224
GCA_003139655.1	93.33333333333334
GCA_003139665.1	89.79591836734693
GCA_003139955.1	94.09297052154194
GCA_003140095.1	96.32653061224491
GCA_003140255.1	95.51020408163264
GCA_003140275.1	87.14285714285714
GCA_003140665.1	86.18140589569161
GCA_003141115.1	88.68480725623583
GCA_003141355.1	98.67120181405895
GCA_003141875.1	85.48897134611421
GCA_003141935.1	77.89033189033188
GCA_003142335.1	84.29478458049887
GCA_003142615.1	98.57142857142857
GCA_003142955.1	97.57142857142857
GCA_003142995.1	96.73469387755102
GCA_003150305.1	91.42857142857143
GCA_003151495.1	87.26303854875282
GCA_003151515.1	92.04081632653063
GCA_003151575.1	95.80498866213152
GCA_003151855.1	79.43578643578644
GCA_003152145.1	66.53473510616368
GCA_003152225.1	90.98330241187384
GCA_003152285.1	71.44135229849516
GCA_003152315.1	97.55102040816328
GCA_003153035.1	89.12018140589569
GCA_003154355.1	72.33250876108019
GCA_003154875.1	81.81096681096682
GCA_003156175.1	91.33992991135851
GCA_003157495.1	86.46093588950733
GCA_003157575.1	78.19707276850133
GCA_003157795.1	75.83178726035871
GCA_003159455.1	76.12409812409813
